number,iteration,fitness_function,use_constraint,constraint_handling_method,constraint,particle_speed_limit,population_size,personal_confidence,swarm_confidence,particle_inertia,constraint_r,fitness,optimum,iterations,optimum_reached,iterations_to_opt
10001,1,Shubert function,false,,,13,5,0.5,1.5,0.1,-0.15,0.7491165997573589,1.0,500,false,9
10002,1,Shubert function,false,,,13,5,1.0,1.0,0.1,-0.15,0.6410345090008038,1.0,500,false,33
10003,1,Shubert function,false,,,13,5,1.5,0.5,0.1,-0.15,0.6986509120422875,1.0,500,false,0
10004,1,Shubert function,false,,,13,5,0.5,1.5,0.5,-0.15,0.7491165997573589,1.0,500,false,15
10005,1,Shubert function,false,,,13,5,1.0,1.0,0.5,-0.15,0.7491165997573589,1.0,500,false,15
10006,1,Shubert function,false,,,13,5,1.5,0.5,0.5,-0.15,0.7417878794919464,1.0,500,false,274
10007,1,Shubert function,false,,,13,5,0.5,1.5,0.9,-0.15,0.7491165997573589,1.0,500,false,57
10008,1,Shubert function,false,,,13,5,1.0,1.0,0.9,-0.15,0.7491165997573589,1.0,500,false,22
10009,1,Shubert function,false,,,13,5,1.5,0.5,0.9,-0.15,0.7491165997573589,1.0,500,false,68
10010,1,Shubert function,false,,,13,5,0.5,1.5,0.1,-0.15,0.7491165997573589,1.0,500,false,9
10011,1,Shubert function,false,,,13,5,1.0,1.0,0.1,-0.15,0.6410345090008038,1.0,500,false,33
10012,1,Shubert function,false,,,13,5,1.5,0.5,0.1,-0.15,0.6986509120422875,1.0,500,false,0
10013,1,Shubert function,false,,,13,5,0.5,1.5,0.5,-0.15,0.7491165997573589,1.0,500,false,15
10014,1,Shubert function,false,,,13,5,1.0,1.0,0.5,-0.15,0.7491165997573589,1.0,500,false,15
10015,1,Shubert function,false,,,13,5,1.5,0.5,0.5,-0.15,0.7417878794919464,1.0,500,false,274
10016,1,Shubert function,false,,,13,5,0.5,1.5,0.9,-0.15,0.7491165997573589,1.0,500,false,57
10017,1,Shubert function,false,,,13,5,1.0,1.0,0.9,-0.15,0.7491165997573589,1.0,500,false,22
10018,1,Shubert function,false,,,13,5,1.5,0.5,0.9,-0.15,0.7491165997573589,1.0,500,false,68
10019,1,Shubert function,false,,,13,5,0.5,1.5,0.1,-0.15,0.7491165997573589,1.0,500,false,9
10020,1,Shubert function,false,,,13,5,1.0,1.0,0.1,-0.15,0.6410345090008038,1.0,500,false,33
10021,1,Shubert function,false,,,13,5,1.5,0.5,0.1,-0.15,0.6986509120422875,1.0,500,false,0
10022,1,Shubert function,false,,,13,5,0.5,1.5,0.5,-0.15,0.7491165997573589,1.0,500,false,15
10023,1,Shubert function,false,,,13,5,1.0,1.0,0.5,-0.15,0.7491165997573589,1.0,500,false,15
10024,1,Shubert function,false,,,13,5,1.5,0.5,0.5,-0.15,0.7417878794919464,1.0,500,false,274
10025,1,Shubert function,false,,,13,5,0.5,1.5,0.9,-0.15,0.7491165997573589,1.0,500,false,57
10026,1,Shubert function,false,,,13,5,1.0,1.0,0.9,-0.15,0.7491165997573589,1.0,500,false,22
10027,1,Shubert function,false,,,13,5,1.5,0.5,0.9,-0.15,0.7491165997573589,1.0,500,false,68
20001,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.1,-1.0,0.7454303908058972,1.0,500,false,2
20002,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-1.0,0.7454303908058972,1.0,500,false,9
20003,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-1.0,0.7445627710175525,1.0,500,false,17
20004,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-1.0,0.7454303908058972,1.0,500,false,4
20005,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-1.0,0.7454303908058972,1.0,500,false,8
20006,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-1.0,0.7454303908058972,1.0,500,false,2
20007,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-1.0,0.7454303908058972,1.0,500,false,44
20008,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-1.0,0.7454303908058972,1.0,500,false,19
20009,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-1.0,0.7454303908058972,1.0,500,false,17
20010,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.1,-1.0,0.7454303908058972,1.0,500,false,2
20011,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-1.0,0.7454303908058972,1.0,500,false,9
20012,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-1.0,0.7445627710175525,1.0,500,false,17
20013,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-1.0,0.7454303908058972,1.0,500,false,4
20014,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-1.0,0.7454303908058972,1.0,500,false,8
20015,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-1.0,0.7454303908058972,1.0,500,false,2
20016,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-1.0,0.7454303908058972,1.0,500,false,44
20017,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-1.0,0.7454303908058972,1.0,500,false,19
20018,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-1.0,0.7454303908058972,1.0,500,false,17
20019,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.1,-1.0,0.7454303908058972,1.0,500,false,2
20020,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-1.0,0.7454303908058972,1.0,500,false,9
20021,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-1.0,0.7445627710175525,1.0,500,false,17
20022,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-1.0,0.7454303908058972,1.0,500,false,4
20023,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-1.0,0.7454303908058972,1.0,500,false,8
20024,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-1.0,0.7454303908058972,1.0,500,false,2
20025,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-1.0,0.7454303908058972,1.0,500,false,44
20026,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-1.0,0.7454303908058972,1.0,500,false,19
20027,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-1.0,0.7454303908058972,1.0,500,false,17
30001,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.1,-1.5,0.7471673616589711,1.0,500,false,6
30002,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-1.5,0.7472476700928927,1.0,500,false,12
30003,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-1.5,0.7490928294764028,1.0,500,false,11
30004,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-1.5,0.7491165997573589,1.0,500,false,7
30005,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-1.5,0.7491165997573589,1.0,500,false,6
30006,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-1.5,0.7491165997573589,1.0,500,false,18
30007,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-1.5,0.7491165997573589,1.0,500,false,28
30008,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-1.5,0.7491165997573589,1.0,500,false,33
30009,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-1.5,0.7491165997573589,1.0,500,false,47
30010,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.1,-1.5,0.7471673616589711,1.0,500,false,6
30011,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-1.5,0.7472476700928927,1.0,500,false,12
30012,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-1.5,0.7490928294764028,1.0,500,false,11
30013,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-1.5,0.7491165997573589,1.0,500,false,7
30014,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-1.5,0.7491165997573589,1.0,500,false,6
30015,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-1.5,0.7491165997573589,1.0,500,false,18
30016,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-1.5,0.7491165997573589,1.0,500,false,28
30017,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-1.5,0.7491165997573589,1.0,500,false,33
30018,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-1.5,0.7491165997573589,1.0,500,false,47
30019,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.1,-1.5,0.7471673616589711,1.0,500,false,6
30020,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-1.5,0.7472476700928927,1.0,500,false,12
30021,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-1.5,0.7490928294764028,1.0,500,false,11
30022,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-1.5,0.7491165997573589,1.0,500,false,7
30023,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-1.5,0.7491165997573589,1.0,500,false,6
30024,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-1.5,0.7491165997573589,1.0,500,false,18
30025,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-1.5,0.7491165997573589,1.0,500,false,28
30026,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-1.5,0.7491165997573589,1.0,500,false,33
30027,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-1.5,0.7491165997573589,1.0,500,false,47
40001,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.1,-2.0,1.0,1.0,500,true,14
40002,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-2.0,0.9992164682223881,1.0,500,false,60
40003,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-2.0,0.9524214905086129,1.0,500,false,390
40004,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-2.0,1.0,1.0,500,true,12
40005,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-2.0,1.0,1.0,500,true,38
40006,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-2.0,0.9839040756692116,1.0,500,false,495
40007,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-2.0,1.0,1.0,500,true,59
40008,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-2.0,1.0,1.0,500,true,115
40009,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-2.0,1.0,1.0,500,true,218
40010,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.1,-2.0,1.0,1.0,500,true,14
40011,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-2.0,0.9992164682223881,1.0,500,false,60
40012,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-2.0,0.9524214905086129,1.0,500,false,390
40013,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-2.0,1.0,1.0,500,true,12
40014,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-2.0,1.0,1.0,500,true,38
40015,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-2.0,0.9839040756692116,1.0,500,false,495
40016,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-2.0,1.0,1.0,500,true,59
40017,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-2.0,1.0,1.0,500,true,115
40018,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-2.0,1.0,1.0,500,true,218
40019,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.1,-2.0,1.0,1.0,500,true,14
40020,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-2.0,0.9992164682223881,1.0,500,false,60
40021,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-2.0,0.9524214905086129,1.0,500,false,390
40022,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-2.0,1.0,1.0,500,true,12
40023,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-2.0,1.0,1.0,500,true,38
40024,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-2.0,0.9839040756692116,1.0,500,false,495
40025,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-2.0,1.0,1.0,500,true,59
40026,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-2.0,1.0,1.0,500,true,115
40027,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-2.0,1.0,1.0,500,true,218
50001,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-1.0,0.7434163572435951,1.0,500,false,20
50002,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-1.0,0.7387593367315995,1.0,500,false,32
50003,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-1.0,0.7433930092883947,1.0,500,false,5
50004,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-1.0,0.7472681705765748,1.0,500,false,10
50005,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-1.0,0.7472681705765748,1.0,500,false,12
50006,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-1.0,0.7415017511907557,1.0,500,false,417
50007,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-1.0,0.7472681705765748,1.0,500,false,21
50008,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-1.0,0.7472681705765748,1.0,500,false,43
50009,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-1.0,0.7472681705765748,1.0,500,false,96
50010,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-1.0,0.7434163572435951,1.0,500,false,20
50011,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-1.0,0.7387593367315995,1.0,500,false,32
50012,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-1.0,0.7433930092883947,1.0,500,false,5
50013,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-1.0,0.7472681705765748,1.0,500,false,10
50014,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-1.0,0.7472681705765748,1.0,500,false,12
50015,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-1.0,0.7415017511907557,1.0,500,false,417
50016,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-1.0,0.7472681705765748,1.0,500,false,21
50017,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-1.0,0.7472681705765748,1.0,500,false,43
50018,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-1.0,0.7472681705765748,1.0,500,false,96
50019,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-1.0,0.7434163572435951,1.0,500,false,20
50020,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-1.0,0.7387593367315995,1.0,500,false,32
50021,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-1.0,0.7433930092883947,1.0,500,false,5
50022,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-1.0,0.7472681705765748,1.0,500,false,10
50023,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-1.0,0.7472681705765748,1.0,500,false,12
50024,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-1.0,0.7415017511907557,1.0,500,false,417
50025,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-1.0,0.7472681705765748,1.0,500,false,21
50026,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-1.0,0.7472681705765748,1.0,500,false,43
50027,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-1.0,0.7472681705765748,1.0,500,false,96
60001,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-1.5,0.6240475780007064,1.0,500,false,24
60002,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-1.5,0.6195803203865635,1.0,500,false,91
60003,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-1.5,0.7858305811329692,1.0,500,false,488
60004,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-1.5,0.6247953757808069,1.0,500,false,10
60005,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-1.5,0.6247953757808069,1.0,500,false,4
60006,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-1.5,0.9599920092660206,1.0,500,false,415
60007,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-1.5,0.6247953757808069,1.0,500,false,52
60008,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-1.5,0.6247953757808069,1.0,500,false,34
60009,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-1.5,0.7472681705765748,1.0,500,false,61
60010,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-1.5,0.6240475780007064,1.0,500,false,24
60011,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-1.5,0.6195803203865635,1.0,500,false,91
60012,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-1.5,0.7858305811329692,1.0,500,false,488
60013,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-1.5,0.6247953757808069,1.0,500,false,10
60014,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-1.5,0.6247953757808069,1.0,500,false,4
60015,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-1.5,0.9599920092660206,1.0,500,false,415
60016,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-1.5,0.6247953757808069,1.0,500,false,52
60017,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-1.5,0.6247953757808069,1.0,500,false,34
60018,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-1.5,0.7472681705765748,1.0,500,false,61
60019,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-1.5,0.6240475780007064,1.0,500,false,24
60020,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-1.5,0.6195803203865635,1.0,500,false,91
60021,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-1.5,0.7858305811329692,1.0,500,false,488
60022,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-1.5,0.6247953757808069,1.0,500,false,10
60023,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-1.5,0.6247953757808069,1.0,500,false,4
60024,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-1.5,0.9599920092660206,1.0,500,false,415
60025,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-1.5,0.6247953757808069,1.0,500,false,52
60026,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-1.5,0.6247953757808069,1.0,500,false,34
60027,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-1.5,0.7472681705765748,1.0,500,false,61
70001,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-2.0,0.7462619795879362,1.0,500,false,7
70002,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-2.0,0.7387823413568003,1.0,500,false,117
70003,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-2.0,0.7363777116414838,1.0,500,false,10
70004,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-2.0,0.7472681705765748,1.0,500,false,15
70005,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-2.0,0.7472681705765748,1.0,500,false,18
70006,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-2.0,0.7472681705765748,1.0,500,false,15
70007,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-2.0,0.6247953757808069,1.0,500,false,31
70008,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-2.0,0.7472681705765748,1.0,500,false,303
70009,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-2.0,0.7472681705765748,1.0,500,false,133
70010,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-2.0,0.7462619795879362,1.0,500,false,7
70011,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-2.0,0.7387823413568003,1.0,500,false,117
70012,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-2.0,0.7363777116414838,1.0,500,false,10
70013,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-2.0,0.7472681705765748,1.0,500,false,15
70014,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-2.0,0.7472681705765748,1.0,500,false,18
70015,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-2.0,0.7472681705765748,1.0,500,false,15
70016,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-2.0,0.6247953757808069,1.0,500,false,31
70017,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-2.0,0.7472681705765748,1.0,500,false,303
70018,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-2.0,0.7472681705765748,1.0,500,false,133
70019,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-2.0,0.7462619795879362,1.0,500,false,7
70020,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-2.0,0.7387823413568003,1.0,500,false,117
70021,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-2.0,0.7363777116414838,1.0,500,false,10
70022,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-2.0,0.7472681705765748,1.0,500,false,15
70023,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-2.0,0.7472681705765748,1.0,500,false,18
70024,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-2.0,0.7472681705765748,1.0,500,false,15
70025,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-2.0,0.6247953757808069,1.0,500,false,31
70026,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-2.0,0.7472681705765748,1.0,500,false,303
70027,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-2.0,0.7472681705765748,1.0,500,false,133
80001,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.1,-1.0,0.4957670118144465,0.4958287803537552,500,false,10
80002,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.1,-1.0,0.49454187028447505,0.4958287803537552,500,false,31
80003,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.1,-1.0,0.492157046920239,0.4958287803537552,500,false,173
80004,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,10
80005,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.5,-1.0,0.4947461121133462,0.4958287803537552,500,false,12
80006,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.5,-1.0,0.4957978890202101,0.4958287803537552,500,false,224
80007,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,57
80008,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.9,-1.0,0.4947461121133462,0.4958287803537552,500,false,28
80009,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,67
80010,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.1,-1.0,0.4957670118144465,0.4958287803537552,500,false,10
80011,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.1,-1.0,0.49454187028447505,0.4958287803537552,500,false,31
80012,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.1,-1.0,0.492157046920239,0.4958287803537552,500,false,173
80013,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,10
80014,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.5,-1.0,0.4947461121133462,0.4958287803537552,500,false,12
80015,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.5,-1.0,0.4957978890202101,0.4958287803537552,500,false,224
80016,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,57
80017,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.9,-1.0,0.4947461121133462,0.4958287803537552,500,false,28
80018,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,67
80019,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.1,-1.0,0.4957670118144465,0.4958287803537552,500,false,10
80020,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.1,-1.0,0.49454187028447505,0.4958287803537552,500,false,31
80021,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.1,-1.0,0.492157046920239,0.4958287803537552,500,false,173
80022,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,10
